"","Marital.status","App.Mode","App.Order","Course","Daytime.evening.attendance","Prev.Qual","Prev.Qual.Grade","Nationality","Mother.Quals","Father.Quals","Mother.Occupation","Father.Occupation","Admission.Grade","Displaced","Ed.Special.Needs","Debtor","Fees.Updated","Gender","Scholarship","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"2457","single",39,1,"cd","evening",1,110,"pt",37,37,"7","7",110.2,"no","no","no","yes","male","no",55,"no",0,6,6,6,14.5,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Graduate"
"2458","single",1,1,"mngmt","evening",1,166,"pt",19,37,"4","8",146.4,"no","no","no","yes","male","no",27,"no",0,5,12,3,10,0,0,5,12,1,13,0,7.6,2.6,0.32,"Enrolled"
"2459","single",17,2,"ie","evening",1,135,"pt",12,19,"5","5",121,"no","no","no","yes","male","no",19,"no",0,5,0,0,0,0,0,5,0,0,0,0,12.4,0.5,1.79,"Dropout"
"2460","single",1,1,"mngmt","evening",1,133,"pt",19,37,"9","9",129.9,"no","no","no","yes","male","no",18,"no",0,5,5,5,11.6,0,0,5,5,5,13.2,0,12.4,0.5,1.79,"Graduate"
"2461","married",39,1,"jc","evening",1,133.1,"pt",37,37,"7","4",132,"no","no","no","yes","male","no",43,"no",0,6,10,4,11.75,0,0,6,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"2462","single",18,3,"tour","evening",1,121,"pt",19,19,"9","6",125.9,"yes","no","no","yes","male","no",18,"no",0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"2463","single",1,1,"amd","evening",1,159,"pt",3,3,"2","2",165.7,"yes","no","no","yes","male","no",18,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"2464","single",17,5,"tour","evening",1,130,"pt",37,38,"9","9",122.7,"yes","no","yes","yes","male","yes",20,"no",0,6,7,0,0,0,0,6,6,0,0,0,8.9,1.4,3.51,"Dropout"
"2465","married",39,1,"mngmtea","daytime",1,121,"pt",37,19,"9","9",141.4,"no","no","yes","no","male","no",29,"no",0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,"Dropout"
"2466","single",39,1,"equi","evening",19,133.1,"pt",37,37,"9","10",156.4,"yes","no","yes","yes","male","no",44,"no",0,6,9,5,11.5714285714286,0,0,6,11,0,0,0,13.9,-0.3,0.79,"Dropout"
"2467","single",1,1,"ie","evening",1,146,"pt",37,37,"9","9",148.5,"yes","no","no","yes","male","no",18,"no",0,5,7,4,10,0,0,5,8,1,16,0,10.8,1.4,1.74,"Enrolled"
"2468","single",44,1,"agr","evening",39,140,"pt",37,37,"9","1",140,"no","no","no","yes","male","yes",20,"no",0,6,11,5,13.8333333333333,0,0,6,13,6,12.3,0,15.5,2.8,-4.06,"Enrolled"
"2469","single",43,1,"cd","evening",1,125,"pt",38,37,"8","7",131.7,"yes","no","no","yes","male","no",20,"no",3,6,6,4,12.75,0,3,9,12,3,12.6666666666667,0,12.4,0.5,1.79,"Dropout"
"2470","married",39,2,"mngmt","evening",1,120,"pt",37,37,"9","9",104.7,"yes","no","no","yes","male","no",36,"no",0,4,4,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout"
"2471","single",44,1,"equi","evening",39,150,"pt",5,1,"2","5",150,"yes","no","no","yes","male","no",19,"no",1,6,13,5,11.6,0,1,6,12,2,11,0,13.9,-0.3,0.79,"Enrolled"
"2472","married",39,1,"vn","evening",19,110,"pt",37,37,"90","90",110,"no","no","no","no","male","no",29,"no",0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"2473","single",1,1,"amm","evening",1,120,"pt",1,1,"9","9",129.1,"yes","no","no","yes","male","no",18,"no",0,6,6,4,11.25,0,0,6,10,3,10.3333333333333,0,10.8,1.4,1.74,"Dropout"
"2474","single",39,1,"agr","evening",1,133.1,"pt",1,1,"1","6",120,"no","no","no","no","male","no",24,"no",0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"2475","single",1,1,"jc","evening",1,133.1,"pt",3,19,"2","5",127,"no","no","no","yes","male","no",20,"no",0,6,6,6,14.3333333333333,0,0,6,7,6,15,0,15.5,2.8,-4.06,"Graduate"
"2476","married",39,1,"ssea","daytime",19,133.1,"pt",19,37,"9","9",151.5,"no","no","yes","no","male","no",45,"no",0,6,7,0,0,0,0,5,5,0,0,0,16.2,0.3,-0.92,"Dropout"
"2477","single",43,2,"nurs","evening",1,130,"pt",38,37,"4","4",126.8,"yes","no","no","yes","male","yes",28,"no",18,23,23,20,13.5,3,18,23,23,20,13.5,3,7.6,2.6,0.32,"Graduate"
"2478","single",1,1,"tour","evening",1,160,"pt",19,38,"9","9",140.8,"yes","no","no","yes","male","no",23,"no",0,6,8,6,12.6666666666667,0,0,6,10,5,12.2,0,7.6,2.6,0.32,"Enrolled"
"2479","single",1,1,"nurs","evening",1,128,"pt",1,19,"4","7",125.6,"yes","no","no","yes","male","no",18,"no",0,7,7,7,12.4442857142857,0,0,8,11,7,11.3471428571429,0,12.4,0.5,1.79,"Graduate"
"2480","single",1,2,"mngmt","evening",1,140,"pt",19,19,"9","4",127.8,"yes","no","no","yes","male","no",23,"no",0,5,7,3,10.6666666666667,1,0,5,7,3,11.3333333333333,0,9.4,-0.8,-3.12,"Dropout"
"2481","single",43,1,"amd","evening",1,120,"pt",3,3,"2","2",120,"yes","no","no","yes","male","no",22,"no",0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Enrolled"
"2482","single",1,1,"cd","evening",1,140,"pt",19,19,"5","5",131.3,"no","no","no","yes","male","yes",22,"no",1,6,6,6,12.6666666666667,0,1,6,6,5,12.4,0,12.4,0.5,1.79,"Graduate"
"2483","single",39,1,"mngmtea","daytime",12,120,"pt",37,38,"5","5",155.7,"no","no","no","yes","male","no",33,"no",0,5,5,5,13.2,0,0,5,6,5,14.8333333333333,0,10.8,1.4,1.74,"Graduate"
"2484","single",53,1,"agr","evening",42,130,"pt",1,38,"9","6",128.5,"no","no","no","yes","male","no",21,"no",7,12,20,10,12.7,0,5,12,14,11,12.1818181818182,0,8.9,1.4,3.51,"Graduate"
"2485","married",39,1,"mngmt","evening",1,100,"pt",37,37,"9","5",170,"no","no","no","yes","male","no",45,"no",0,5,6,5,14.8333333333333,0,0,5,5,5,14.8,0,15.5,2.8,-4.06,"Graduate"
"2486","married",39,1,"agr","evening",1,133.1,"pt",37,37,"9","9",100,"no","no","no","no","male","no",44,"no",4,10,10,4,11.5,0,1,7,8,1,12,0,15.5,2.8,-4.06,"Dropout"
"2487","divorced",39,1,"amm","evening",1,110,"pt",19,19,"90","99",107.2,"no","no","no","yes","male","no",42,"no",0,6,0,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"2488","single",18,1,"mngmt","evening",1,147,"pt",19,1,"9","7",139.3,"yes","no","no","yes","male","no",20,"no",0,5,0,0,0,0,0,5,0,0,0,0,12.4,0.5,1.79,"Dropout"
"2489","single",17,6,"mngmt","evening",1,133,"pt",19,38,"5","6",123.2,"yes","no","no","yes","male","no",20,"no",0,5,7,3,12.6666666666667,1,0,5,12,2,12.5,0,9.4,-0.8,-3.12,"Enrolled"
"2490","single",1,2,"tour","evening",1,137,"pt",1,38,"2","8",122.3,"yes","no","no","yes","male","yes",20,"no",0,6,7,6,14.7142857142857,0,0,6,6,6,12.5,0,8.9,1.4,3.51,"Graduate"
"2491","single",17,2,"jc","evening",1,124,"pt",1,1,"4","4",127.9,"yes","no","no","yes","male","no",20,"no",0,6,11,3,13.6666666666667,0,0,6,13,4,10.25,0,9.4,-0.8,-3.12,"Enrolled"
"2492","single",1,2,"mngmt","evening",1,128,"pt",1,1,"9","6",120.3,"no","no","no","yes","male","no",19,"no",0,5,9,5,10.8,0,0,5,13,2,13.5,0,8.9,1.4,3.51,"Enrolled"
"2493","single",51,1,"ssea","daytime",1,120,"pt",1,1,"4","4",128.5,"no","no","yes","no","male","no",26,"no",2,8,13,4,10.5,0,5,10,16,7,10.4285714285714,0,12.4,0.5,1.79,"Dropout"
"2494","married",39,1,"agr","evening",1,133.1,"pt",37,37,"8","7",150,"no","no","no","yes","male","no",31,"no",0,6,10,6,15,0,0,6,11,5,12.5,0,13.9,-0.3,0.79,"Graduate"
"2495","single",1,1,"jc","evening",1,142,"pt",1,19,"9","9",136.1,"no","no","yes","yes","male","yes",19,"no",0,6,6,6,12.6666666666667,0,0,6,6,6,14,0,16.2,0.3,-0.92,"Graduate"
"2496","single",39,1,"jc","evening",19,100,"pt",37,37,"0","0",128,"yes","no","no","yes","male","no",28,"no",0,6,7,6,13.1666666666667,0,0,6,6,6,13.6666666666667,0,7.6,2.6,0.32,"Graduate"
"2497","single",1,1,"amd","evening",1,149,"pt",19,37,"9","9",158.1,"yes","no","no","yes","male","yes",20,"no",0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Graduate"
"2498","married",1,2,"ssea","daytime",1,110,"pt",37,1,"9","10",108.7,"yes","no","no","yes","female","no",43,"no",0,6,6,6,13,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,"Graduate"
"2499","single",39,1,"amd","evening",19,133.1,"mx",1,19,"2","7",110,"no","no","no","yes","male","yes",25,"yes",0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"2500","single",39,1,"ss","evening",19,133.1,"pt",37,37,"9","9",120,"no","yes","yes","yes","female","no",40,"no",0,6,13,2,10,0,0,6,10,1,15,0,16.2,0.3,-0.92,"Dropout"
"2501","single",44,1,"vn","evening",39,150,"sp",5,4,"1","1",150,"no","no","no","yes","female","no",20,"yes",2,6,7,6,13.3333333333333,0,1,6,16,5,13.375,0,12.4,0.5,1.79,"Graduate"
"2502","married",39,1,"ssea","daytime",12,133.1,"pt",37,37,"9","1",113,"no","no","no","yes","female","no",46,"no",0,6,13,3,12.3333333333333,0,0,6,6,6,13.3333333333333,0,11.1,0.6,2.02,"Graduate"
"2503","single",51,1,"bpt","evening",1,121,"pt",19,37,"5","7",118.6,"no","no","no","yes","female","no",26,"no",14,21,23,20,13.1818181818182,0,10,14,18,14,11.6428571428571,0,8.9,1.4,3.51,"Graduate"
"2504","married",39,1,"nurs","evening",1,133.1,"pt",3,1,"5","5",148.8,"no","no","no","yes","female","yes",34,"no",0,7,7,6,12.5133333333333,0,0,8,9,7,13.0714285714286,0,12.4,0.5,1.79,"Graduate"
"2505","single",18,3,"be","evening",1,122,"pt",38,37,"9","5",120.3,"yes","no","no","yes","female","no",19,"no",0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"2506","single",1,6,"nurs","evening",1,143,"pt",19,19,"9","9",127,"yes","no","no","yes","female","yes",18,"no",0,8,8,7,13.5857142857143,0,0,8,8,7,13.5857142857143,0,12.7,3.7,-1.7,"Graduate"
"2507","single",1,1,"oh","evening",1,123,"pt",19,19,"4","9",113.8,"yes","no","no","yes","female","no",18,"no",0,7,9,7,11.1555555555556,0,0,8,10,8,11.425,0,12.7,3.7,-1.7,"Graduate"
"2508","single",39,1,"ssea","daytime",1,120,"pt",38,37,"9","7",108,"no","no","no","yes","male","yes",37,"no",1,7,9,6,11.8571428571429,0,1,6,7,5,12,0,13.9,-0.3,0.79,"Graduate"
"2509","single",17,1,"amd","evening",1,114,"pt",19,38,"9","7",129.1,"no","no","no","yes","male","yes",23,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Graduate"
"2510","single",43,1,"cd","evening",1,114,"pt",19,38,"9","7",135.9,"no","no","no","yes","male","no",26,"no",9,14,14,14,14,0,7,13,13,13,13.6153846153846,0,15.5,2.8,-4.06,"Graduate"
"2511","single",10,2,"jc","evening",1,154.4,"cv",19,38,"3","5",154.4,"yes","no","no","no","female","no",18,"yes",0,6,8,5,12,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"2512","single",15,1,"nurs","evening",1,190,"cub",3,2,"122","4",190,"yes","no","no","yes","female","no",18,"yes",0,7,15,4,11.575,0,0,7,10,5,12.42,0,12.4,0.5,1.79,"Enrolled"
"2513","single",17,4,"nurs","evening",1,136,"pt",3,3,"2","2",132.5,"yes","no","no","yes","female","no",19,"no",0,7,8,7,13.1985714285714,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,"Graduate"
"2514","single",10,2,"vn","evening",1,163.3,"cv",19,1,"4","9",163.3,"no","no","no","yes","female","no",18,"yes",0,6,10,6,13.5,0,0,6,12,6,12,0,12.4,0.5,1.79,"Graduate"
"2515","single",1,1,"amm","evening",1,126,"pt",1,3,"4","3",122.5,"yes","no","no","yes","female","no",19,"no",0,6,6,6,13.3333333333333,0,0,6,8,5,12.8,0,8.9,1.4,3.51,"Dropout"
"2516","single",17,4,"ie","evening",1,122,"rom",1,1,"191","171",121,"yes","no","no","yes","male","no",20,"yes",0,5,10,4,14.25,0,0,5,14,1,10,0,8.9,1.4,3.51,"Enrolled"
"2517","single",17,1,"cd","evening",1,137,"pt",1,1,"1","5",131.8,"no","no","no","yes","female","yes",22,"no",0,6,7,6,12.1666666666667,0,0,6,9,4,12,0,9.4,-0.8,-3.12,"Graduate"
"2518","single",1,3,"nurs","evening",1,139,"pt",19,1,"9","5",135,"yes","no","no","yes","female","yes",18,"no",0,8,8,7,12.2142857142857,0,0,8,8,7,12.2142857142857,0,12.7,3.7,-1.7,"Graduate"
"2519","single",17,1,"tour","evening",1,142,"pt",19,39,"5","4",141.7,"no","no","no","yes","female","yes",18,"no",0,6,8,6,12.6666666666667,0,0,6,6,6,13,0,13.9,-0.3,0.79,"Graduate"
"2520","single",1,3,"jc","evening",1,133.1,"pt",38,38,"5","5",131.3,"yes","no","no","yes","female","yes",18,"no",0,6,7,6,12.2857142857143,0,0,6,6,6,13.5,0,8.9,1.4,3.51,"Graduate"
"2521","single",1,6,"tour","evening",1,126,"pt",38,37,"5","7",123.9,"yes","no","no","yes","female","yes",18,"no",0,6,7,6,13,0,0,6,6,6,13,0,12.4,0.5,1.79,"Graduate"
"2522","single",1,2,"tour","evening",1,131,"pt",4,3,"7","4",126.1,"yes","no","no","yes","female","no",18,"no",0,6,8,6,12.1428571428571,0,0,6,6,6,11.1666666666667,0,8.9,1.4,3.51,"Graduate"
"2523","single",17,6,"nurs","evening",1,131,"pt",1,19,"7","7",126.5,"yes","no","no","yes","female","yes",19,"no",0,7,8,7,13.8757142857143,0,0,8,9,7,13.0857142857143,0,11.1,0.6,2.02,"Graduate"
"2524","single",17,1,"be","evening",1,108,"pt",19,1,"5","5",107.3,"no","no","no","yes","female","no",20,"no",0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"2525","single",17,4,"ss","evening",1,133.1,"pt",1,19,"9","5",95,"yes","no","no","yes","female","yes",19,"no",0,6,12,6,11.6666666666667,0,0,6,7,0,0,0,15.5,2.8,-4.06,"Dropout"
"2526","single",1,2,"vn","evening",1,122,"pt",3,1,"4","7",116.1,"yes","no","no","yes","female","no",18,"no",0,6,13,6,13.1538461538462,0,0,6,12,3,11,0,15.5,2.8,-4.06,"Graduate"
"2527","single",1,4,"cd","evening",1,143,"pt",1,1,"9","7",134.6,"yes","no","no","yes","female","yes",18,"no",0,6,6,6,14.5,0,0,6,6,6,12.8333333333333,0,12.4,0.5,1.79,"Dropout"
"2528","single",17,6,"nurs","evening",1,135,"pt",19,19,"7","7",128,"yes","no","no","yes","female","yes",18,"no",0,7,7,7,14.4414285714286,0,0,8,8,8,13.65625,0,11.1,0.6,2.02,"Graduate"
"2529","single",17,2,"jc","evening",1,148,"pt",3,38,"2","6",144.2,"yes","no","no","yes","female","no",18,"no",0,6,6,6,15.1666666666667,0,0,6,7,6,14.2857142857143,0,12.4,0.5,1.79,"Graduate"
"2530","single",17,1,"mngmt","evening",1,134,"pt",19,38,"4","8",129.5,"no","no","no","yes","female","yes",18,"no",0,5,5,5,11.6,0,0,5,12,4,12.625,0,10.8,1.4,1.74,"Graduate"
"2531","single",17,1,"jc","evening",1,122,"pt",1,1,"4","7",116.8,"yes","no","yes","yes","female","no",18,"no",0,6,6,6,11.6666666666667,0,0,6,6,6,12.3333333333333,0,16.2,0.3,-0.92,"Graduate"
"2532","single",44,1,"agr","evening",39,160,"pt",37,38,"9","6",160,"no","no","no","yes","female","yes",20,"no",0,6,8,6,12.625,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,"Graduate"
"2533","single",16,2,"ss","evening",1,126,"pt",38,37,"3","5",127.1,"yes","no","no","yes","female","yes",19,"no",0,6,14,3,12.6666666666667,0,0,6,7,6,11,0,9.4,-0.8,-3.12,"Graduate"
"2534","single",17,1,"equi","evening",1,138,"pt",2,19,"2","6",126.3,"yes","no","no","yes","female","yes",18,"no",0,6,7,6,12.8333333333333,1,0,6,8,6,13,0,8.9,1.4,3.51,"Enrolled"
"2535","single",1,1,"ss","evening",1,115,"pt",38,38,"8","7",112.9,"yes","no","no","yes","female","yes",19,"no",0,6,7,6,11.8571428571429,0,0,6,8,6,13.1428571428571,0,12.4,0.5,1.79,"Graduate"
"2536","single",17,2,"be","evening",1,141,"pt",3,1,"1","5",130.2,"yes","no","no","yes","female","no",19,"no",0,6,8,5,11.4,1,0,6,7,4,10.75,0,12.7,3.7,-1.7,"Enrolled"
"2537","single",43,1,"equi","evening",1,100,"br",3,4,"3","2",100,"no","no","no","yes","female","no",19,"yes",0,5,10,5,14.8571428571429,2,0,5,7,5,15.1428571428571,0,9.4,-0.8,-3.12,"Enrolled"
"2538","single",1,1,"amm","evening",1,130,"pt",19,19,"7","7",121.6,"no","no","no","yes","female","no",19,"no",0,6,7,6,14.7142857142857,0,0,6,6,6,15.8333333333333,0,12.4,0.5,1.79,"Graduate"
"2539","single",15,1,"amm","evening",1,130,"sm",42,1,"2","7",130,"no","yes","yes","yes","female","no",20,"yes",0,6,6,6,13.5,0,0,6,9,5,13,0,8.9,1.4,3.51,"Graduate"
"2540","single",18,1,"equi","evening",1,135,"pt",38,19,"9","5",121.7,"yes","no","no","yes","female","yes",18,"no",0,5,7,4,11.5,0,0,5,5,5,12.4,0,10.8,1.4,1.74,"Graduate"
"2541","single",7,1,"mngmt","evening",3,120,"pt",1,39,"4","7",120,"no","no","no","yes","female","no",33,"no",2,5,9,2,14,0,0,5,5,0,0,0,12.4,0.5,1.79,"Dropout"
"2542","single",1,1,"be","evening",1,148,"pt",19,19,"4","5",143.5,"no","no","no","yes","female","yes",19,"no",0,7,8,6,12.8333333333333,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"2543","single",17,2,"oh","evening",1,136,"pt",1,1,"9","9",128.3,"no","no","no","yes","female","yes",18,"no",0,7,7,7,13.4285714285714,0,0,8,8,8,14.75,0,15.5,2.8,-4.06,"Graduate"
"2544","single",17,1,"cd","evening",1,108,"pt",19,1,"4","3",111.9,"no","no","no","yes","female","no",19,"no",0,6,0,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"2545","single",44,1,"agr","evening",39,140,"pt",38,38,"6","3",140,"no","no","no","yes","female","no",19,"no",0,6,18,3,11.6666666666667,0,0,6,14,4,11.5,0,15.5,2.8,-4.06,"Enrolled"
"2546","single",1,3,"jc","evening",1,153,"pt",3,1,"2","8",137.6,"yes","no","no","yes","female","no",18,"no",0,6,6,6,16,0,0,6,7,6,14.3333333333333,0,12.4,0.5,1.79,"Graduate"
"2547","single",1,1,"ss","evening",1,135,"pt",19,19,"9","5",135,"yes","no","no","yes","female","no",20,"no",0,6,6,6,13.8333333333333,0,0,6,6,6,11.8333333333333,0,10.8,1.4,1.74,"Graduate"
"2548","single",1,5,"nurs","evening",1,146,"pt",19,37,"7","7",133.8,"yes","no","no","yes","female","no",19,"no",0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,"Graduate"
"2549","single",1,2,"jc","evening",1,130,"pt",19,19,"9","9",126.9,"yes","no","no","yes","male","yes",18,"no",0,6,6,6,14,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Graduate"
"2550","single",17,2,"tour","evening",1,113,"pt",1,2,"5","3",106.7,"yes","no","yes","yes","male","yes",19,"no",0,6,14,2,10,0,0,6,6,0,0,0,13.9,-0.3,0.79,"Dropout"
"2551","single",43,1,"ssea","daytime",1,145.7,"cv",37,37,"9","9",145.7,"yes","no","no","yes","female","no",25,"yes",8,16,16,15,13.3333333333333,0,11,13,13,11,12.2727272727273,0,13.9,-0.3,0.79,"Graduate"
"2552","single",17,3,"cd","evening",1,145,"pt",3,3,"4","4",153.1,"yes","no","no","yes","female","yes",20,"no",0,6,6,6,12.5,0,0,6,6,6,14.3333333333333,0,12.7,3.7,-1.7,"Enrolled"
"2553","single",1,1,"ssea","daytime",1,126,"pt",38,37,"5","5",118.7,"no","no","no","yes","female","no",19,"no",0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,"Graduate"
"2554","single",17,1,"mngmtea","daytime",1,160,"pt",34,34,"0","0",161.8,"yes","no","yes","yes","male","no",33,"no",0,5,8,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"2555","single",18,4,"ie","evening",1,134,"pt",19,38,"194","175",124.9,"yes","no","yes","yes","male","no",18,"no",0,5,11,3,10.6666666666667,0,0,5,9,3,11.3333333333333,0,8.9,1.4,3.51,"Enrolled"
"2556","single",1,1,"ie","evening",1,163,"pt",19,37,"5","8",150.8,"yes","no","no","yes","male","no",18,"no",0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,"Enrolled"
"2557","single",15,1,"mngmt","evening",1,130,"sm",1,1,"2","3",130,"no","no","no","yes","female","no",19,"yes",0,5,10,4,12,0,0,5,6,5,11.4,0,11.1,0.6,2.02,"Graduate"
"2558","single",1,2,"amd","evening",1,165,"pt",3,3,"2","2",163.6,"yes","no","no","yes","female","no",18,"no",0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,"Enrolled"
"2559","single",43,1,"mngmt","evening",1,142,"pt",38,19,"141","171",115,"no","no","no","yes","female","no",19,"no",0,5,11,5,11.5,0,0,5,9,2,10.6666666666667,0,13.9,-0.3,0.79,"Enrolled"
"2560","single",1,1,"jc","evening",1,156,"pt",19,1,"5","10",136.8,"yes","no","no","yes","female","no",18,"no",0,6,6,6,14,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Dropout"
"2561","single",17,5,"be","evening",1,141,"pt",3,19,"2","7",130.9,"yes","no","no","yes","female","no",18,"no",0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,"Graduate"
"2562","single",1,3,"nurs","evening",1,143,"pt",19,37,"7","7",127,"yes","no","no","yes","female","no",18,"no",0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,"Graduate"
"2563","married",39,1,"nurs","evening",19,133.1,"pt",38,38,"2","10",120,"no","no","no","yes","female","no",37,"no",0,7,9,2,10.75,0,0,7,9,0,0,0,16.2,0.3,-0.92,"Dropout"
"2564","single",1,1,"ss","evening",1,133,"pt",38,1,"2","4",126,"no","no","no","yes","female","no",20,"no",0,6,11,1,12,0,0,5,10,0,0,0,9.4,-0.8,-3.12,"Enrolled"
"2565","single",1,1,"tour","evening",1,172,"br",37,37,"5","5",153.8,"yes","no","no","yes","female","yes",20,"yes",0,6,6,6,14,0,0,6,6,6,13.3333333333333,0,10.8,1.4,1.74,"Graduate"
"2566","single",15,1,"ss","evening",1,140,"sm",19,19,"9","6",140,"no","no","no","yes","male","no",21,"yes",0,6,7,6,12.3333333333333,0,0,6,7,6,13.4285714285714,0,11.1,0.6,2.02,"Graduate"
"2567","single",17,1,"nurs","evening",1,142,"pt",38,1,"5","4",136.6,"no","no","no","yes","female","yes",18,"no",0,7,7,7,13.4642857142857,0,0,8,9,8,14.7888888888889,0,12.4,0.5,1.79,"Graduate"
"2568","single",39,1,"ssea","daytime",1,140,"pt",19,1,"9","8",105,"no","no","no","yes","female","no",26,"no",0,6,14,3,10.6666666666667,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,"Enrolled"
"2569","single",39,1,"mngmt","evening",12,133.1,"pt",37,37,"9","7",139.4,"no","no","yes","yes","female","no",41,"no",0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,"Enrolled"
"2570","single",1,2,"jc","evening",1,148,"pt",19,1,"3","9",140,"yes","no","no","yes","female","yes",18,"no",0,6,6,6,13.6666666666667,0,0,6,6,6,14.6666666666667,0,16.2,0.3,-0.92,"Graduate"
"2571","single",1,4,"nurs","evening",1,137,"pt",19,37,"9","7",130.8,"no","no","yes","yes","female","no",18,"no",0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,"Graduate"
"2572","single",1,1,"nurs","evening",1,143,"pt",38,38,"9","9",138.8,"yes","no","no","yes","female","no",31,"no",0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,"Graduate"
"2573","single",1,1,"ss","evening",1,133.1,"pt",1,1,"4","10",110,"no","no","yes","yes","female","no",23,"no",0,6,8,6,12.625,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Graduate"
"2574","single",1,4,"nurs","evening",1,138,"pt",37,19,"9","9",127.8,"yes","no","no","yes","female","no",19,"no",0,7,7,6,14.9833333333333,0,0,7,7,6,14.9833333333333,0,7.6,2.6,0.32,"Graduate"
"2575","single",16,3,"jc","evening",1,138,"pt",37,38,"4","9",134.2,"yes","no","no","yes","female","yes",20,"no",0,6,6,6,15,0,0,6,6,6,13,0,11.1,0.6,2.02,"Graduate"
"2576","married",39,1,"ssea","daytime",1,150,"pt",37,37,"7","5",143,"no","no","no","yes","female","no",40,"no",5,9,9,9,15.8888888888889,0,3,7,7,7,14.1428571428571,0,12.7,3.7,-1.7,"Graduate"
"2577","single",44,1,"vn","evening",39,120,"pt",37,37,"9","9",120,"yes","no","yes","yes","female","no",32,"no",0,6,14,4,11.5,0,0,6,14,3,11,0,16.2,0.3,-0.92,"Dropout"
"2578","single",1,4,"tour","evening",1,110,"pt",37,37,"9","7",113.2,"yes","no","no","yes","female","no",24,"no",0,6,14,2,10.5,0,0,6,11,1,10,0,10.8,1.4,1.74,"Dropout"
"2579","single",17,4,"nurs","evening",1,146,"pt",19,37,"5","8",135.8,"yes","no","no","yes","female","no",18,"no",0,7,7,6,13.9833333333333,0,0,7,7,6,13.9833333333333,0,7.6,2.6,0.32,"Graduate"
"2580","single",1,1,"ss","evening",1,148,"pt",37,37,"9","9",143.5,"no","no","no","yes","female","no",18,"no",0,6,6,6,13,0,0,6,6,6,12.8333333333333,0,10.8,1.4,1.74,"Graduate"
"2581","single",1,1,"ss","evening",1,145,"pt",19,37,"4","7",148.9,"yes","no","no","yes","female","yes",18,"no",0,6,6,6,13.6666666666667,0,0,6,6,6,13,0,10.8,1.4,1.74,"Graduate"
"2582","single",39,1,"agr","evening",1,133.1,"pt",38,38,"4","7",115.6,"yes","no","no","no","female","no",27,"no",0,6,8,0,0,0,0,6,8,0,0,0,15.5,2.8,-4.06,"Dropout"
